"转债代码","转债名称","交易日期","开盘价","最高价","最低价","最新价","涨跌幅","5日涨跌幅","正股名称","正股最高价","正股最低价","正股最新价","正股涨跌幅","正股5日涨跌幅","成交量(手)","成交额(万)","年化波动率","正股年化波动率","股息率","转股价值","转股溢价率","理论转股溢价率","修正转股溢价率","纯债价值","纯债溢价率","期权价值","理论价值","理论偏离度","双低","剩余规模(亿)","剩余市值(亿)","换手率","市净率","市盈率_ttm","市销率_ttm","正股流通市值(亿)","正股总市值（亿）","资产负债率","转债市占比","上市天数","转股截止日","剩余年限","到期收益率(税前)","强赎触发比例","外部评级","三方评级","企业类型","地域","一级行业","二级行业","三级行业","赎回状态"
"123195.SZ","蓝晓转02","2024-04-02","117.001","118.4","116.801","118.269","0.01084615384615395","0.012577054823050382","蓝晓科技","46.99","45.76","46.5","0.009552757273121992","0.0012919899086420994","4180","491.8332722","0.1557395049807329","0.3856009003438232","0.009161","75.99280928256252","0.5563183032258063","0.45278575452372316","0.10353254870208317","85.506210830546","0.3831626831690913","21.494241522427885","107.00045235297388","0.09527896276307501","173.90083032258065","5.460016","6.4575063230400005","0.007616458236288023","7.5563","31.646","10.1249","141.41953999999998","234.83033308999998","0.4143899779900578","0.027498603941276727","331","2029-04-16","5.043835616438356","0.005317887010085814","1.3","A+","6","民营企业","陕西","基础化工","化学制品","其他化学制品","0/15 | 30"
"123196.SZ","正元转02","2024-04-02","107.501","107.699","106.6","106.816","-0.006362790697674425","0.007698113324747791","正元智慧","15.78","15.18","15.37","-0.013478818998716391","0.014521452688839975","8096.3","867.1327110999999","0.3866983260730196","0.5400077242723625","0.0032140000000000003","69.89540700318327","0.5282263109954457","0.5621303533784576","-0.03390404238301192","83.90632924007771","0.27303864878145","27.238644703740974","111.14497394381868","-0.04052739237397662","159.63863109954457","3.50724","3.7462934784","0.023146417014567225","2.0722","30.1189","1.7091","21.83528337","21.83816525","0.5455583092714181","0.1715479956998677","320","2029-04-17","5.046575342465753","0.02285971653273192","1.3","A+","8","民营企业","浙江","互联网","互联网服务","综合互联网服务","0/15 | 30"
"123197.SZ","光力转债","2024-04-02","117.999","117.999","116","116.15","-0.012749681257968604","-0.012329931887211876","光力科技","18.12","17.08","17.25","-0.048538334252619886","-0.06907717148184034","10663.4","1244.5763856","0.5774939423289827","0.5338527058953705","0.008693","81.06203007518796","0.43285333333333353","0.3782595796770659","0.05459375365626762","85.06437332395954","0.36543649781153187","34.6518998544538","119.71627317841335","-0.03070403080855222","159.43533333333335","3.996036","4.641395814","0.02681470047966911","4.2614","87.7444","9.1932","42.65469807","60.75211329","0.2997739810366855","0.07639891952143811","310","2029-05-07","5.101369863013699","0.008913475913822173","1.3","A+","8","民营企业","河南","机械设备","通用设备","仪器仪表","0/15 | 30"
"123198.SZ","金埔转债","2024-04-02","97.303","97.605","96.755","97.1","-0.0020042139883859056","0.006687056184732532","金埔园林","9.16","8.96","9.05","0.0011061946902657382","0.0462427749267984","20772.1","2017.4527073","0.38973046858945914","0.4655729933793213","0.007366","74.11957411957412","0.31004530386740314","0.48389839530534856","-0.17385309143794542","84.02804928487117","0.15556651411497624","25.959738179242876","109.98778746411405","-0.1327269563760458","128.1045303867403","5.199374","5.048592154","0.03996069885941513","1.2632","23.0698","1.4406","9.810248960000001","14.335663180000001","0.6129444778588239","0.352170115230065","271","2029-06-07","5.186301369863013","0.04435522182952807","1.3","A+","8","民营企业","江苏","建筑","建筑施工","园林工程","0/15 | 30"
"123199.SZ","山河转债","2024-04-02","123.947","124.24","120.508","122.88","-0.00903225806451613","0.11504328471005043","山河药辅","13.06","12.85","13","0.011673151750972721","0.04585679815672106","22869.2","2806.0144714000003","0.44539751057996707","0.2761980884755203","0.019232","71.23287671232876","0.7250461538461539","0.5360808440190046","0.18896530982714932","78.48869471731994","0.5655757869659706","12.11025795390243","90.59895267122238","0.2627038356834116","195.3846153846154","3.199558","3.9316168703999996","0.07137049625882083","3.8679","19.0945","3.7181","24.28429809","30.47721144","0.39269472118998305","0.1290018569494165","271","2029-06-11","5.197260273972603","-0.01596210302441831","1.3","A+","7-","民营企业","安徽","医药生物","化学制药","化学原料药","0/15 | 30"
"123200.SZ","海泰转债","2024-04-02","139.7","158.311","139","149.6","0.10650887573964507","0.23107307543087252","海泰科","41.38","36.03","41.38","0.20011600928074258","0.5498127312190972","4468114","663873.803343","0.9191215531815692","0.7458674950646121","0.0055769999999999995","155.03934057699513","-0.035083615273078794","0.027415870541099067","-0.06249948581417786","77.20664436952569","0.9376570659383399","110.009789432399","187.2164338019247","-0.25144675001286565","146.09163847269213","3.963176","5.928911296","11.197229477710168","3.7805","104.7603","6.2309","17.552606880000003","34.42816","0.4370947940761761","0.1722110997509016","261","2029-06-26","5.238356164383561","-0.03519803473430911","1.3","A","8","民营企业","山东","机械设备","专用设备","其他专用机械","1/15 | 30"
"123201.SZ","纽泰转债","2024-04-02","128.752","130.36","127.296","129.154","0.00010066516443263396","0.015361635438799093","纽泰格","34.28","32.7","33.53","-0.02500726955510324","0.036476044004566166","103328.6","13311.396819599999","0.9180234011602352","0.5489175719525448","0.0029820000000000003","112.21552878179385","0.1509458753355204","0.1252563583165005","0.025689517019019892","75.3692087921844","0.7136175643838383","59.64748121655383","135.01669000873824","-0.045393019254055256","144.24858753355204","3.495741","4.51488933114","0.29483329143394305","3.2449","37.6748","3.1284","11.28249897","26.82866067","0.4605072037926874","0.16828605000728125","260","2029-06-26","5.238356164383561","-0.01186332053165803","1.3","A","8","民营企业","江苏","交运设备","汽车","汽车零部件","0/15 | 30"
"123202.SZ","祥源转债","2024-04-02","115.3","116.016","114.092","114.58","-0.006330760558494575","0.031323132500614026","祥源新材","19.6","18.92","19.08","-0.008831168831168967","0.06295264687314361","26778.6","3074.0427418","0.47621054542891783","0.45442797043558913","0.007862000000000001","97.89635710620831","0.1704214884696016","0.20817042458112922","-0.03774893611152763","82.62737148703343","0.3867075514798488","41.79671546047674","124.42408694751018","-0.08591453087371415","131.62214884696016","4.599515","5.270124287","0.05832960617993106","2.1312","54.3716","5.8053","9.7333842","20.67025962","0.3634538194515333","0.25496168813964804","252","2029-07-02","5.254794520547946","0.009155439934912002","1.3","A+","8","民营企业","湖北","基础化工","化学制品","塑料制品","0/15 | 30"
"123203.SZ","明电转02","2024-04-02","115.974","116.5","114.582","115.142","-0.009002650876166252","0.0161231965575952","明阳电路","13.44","13.06","13.18","-0.017151379567487024","0.01619121107561483","22730.5","2628.8339492","0.7236110820365557","0.47198450963620503","0.026553","89.35593220338983","0.2885770106221548","0.28184063097044043","0.006736379651714364","95.08359625735801","0.21095545953427042","36.92358277046743","132.00717902782543","-0.14647286852604124","143.99970106221548","4.483642","5.16255507164","0.050921179778618667","2.1752","34.1585","2.375","38.68848725","39.38104353","0.4521591006390967","0.13109238884711696","259","2029-07-02","5.254794520547946","0.013362553825021092","1.3","AA-","7-","民营企业","广东","电子设备","电子元件","电子元件","0/15 | 30"
"123204.SZ","金丹转债","2024-04-02","121.5","122.591","120.867","122.062","0.0071122112211221555","0.032996792701498245","金丹科技","17.43","17.06","17.3","0.011104617182934096","0.057457213035020605","38270","4665.664398399999","0.4143963675932256","0.37586635505061594","0.006358","114.72148541114058","0.06398552601156071","0.11460138005745243","-0.05061585404589172","92.28311603373226","0.32269049037510467","48.3716111699195","140.65472720365176","-0.15232199377080313","128.46055260115608","6.999907","8.54422648234","0.05460604781536898","1.9515","26.2366","2.1676","20.826904120000002","31.25331587","0.4846888113703895","0.2733862390115727","245","2029-07-12","5.282191780821917","-0.003433246175999003","1.3","AA-","7-","民营企业","河南","食品饮料","食品","调味品","0/15 | 30"
"123205.SZ","大叶转债","2024-04-02","125.813","128.7","125.686","126.071","0.0020665919514191167","0.024875824346285436","大叶股份","13.16","12.62","12.69","0.003955696202531556","0.07088607657310986","92721.4","11769.7720144","1.0509670553890387","0.4883884690462347","0","113.40482573726543","0.11168990543735213","0.12008146279410384","-0.008391557356751705","81.44015195455552","0.5480201961109916","56.274144059694216","137.71429601424973","-0.09235506987530617","137.23999054373522","4.759548","6.00040975908","0.19614947123552068","2.1771","","2.1319","20.15307478","20.304698079999998","0.7053808604373267","0.2955182950979392","239","2029-07-16","5.293150684931507","-0.011513897908780808","1.3","A+","8","中外合资经营企业","浙江","机械设备","专用设备","其他专用机械","0/15 | 30"
"123206.SZ","开能转债","2024-04-02","125.3","127","124.226","126.29","0.007137445671677511","0.0823620161011489","开能健康","5.8","5.4","5.56","-0.0035842293906810374","0.1370143156181487","52808.1","6643.83605","0.8267180444874327","0.3691999615492424","0.017504","98.932384341637","0.27652841726618727","0.2006580944608123","0.07587032280537498","83.1397844164319","0.5190080283037133","36.22929385760316","119.36907827403505","0.05480181903527559","153.94284172661872","2.499775","3.1569658475","0.210450045104582","2.8187","24.2324","1.9345","23.9679641","32.09098271","0.5517422881938231","0.09837548061487832","239","2029-07-19","5.301369863013699","-0.008044354905875307","1.3","A+","8+","民营企业","上海","机械设备","专用设备","环保设备","0/15 | 30"
"123207.SZ","冠中转债","2024-04-02","115.508","116.62","115.156","115.66","0.001298588866764705","0.01545215115554055","冠中生态","11.63","11.34","11.47","0.009683098591549477","0.05036630098706896","34451.5","3991.241682","0.8165498706815807","0.5595108933757262","0.004359","109.23809523809524","0.058788142981691216","0.1392111058093145","-0.08042296282762329","74.36733966079427","0.5552526220186254","58.36122953460452","132.7285691953988","-0.14757538643782464","121.53881429816911","3.999036","4.6252850376","0.08629179930651373","1.8332","28.5549","3.4337","15.00178815","16.05983107","0.495718793123636","0.28800334308871406","238","2029-07-20","5.304109589041096","0.008893555971185504","1.3","A","8","民营企业","山东","公用事业","环保","环保","0/15 | 30"
"123208.SZ","孩王转债","2024-04-02","114.5","114.977","113.51","114.292","-0.0027572246265531453","0.005003385517548864","孩子王","6.75","6.58","6.72","0.0014903129657226621","-0.00884955716422775","35044.2","4007.6940373999996","0.3482256984363671","0.4489014738319421","0","93.5933147632312","0.22115559523809525","0.242503010263887","-0.02134741502579174","98.50144767506907","0.16030781981012","38.497343861748554","136.99879153681763","-0.19867349890471453","136.40755952380954","10.38981","11.8747216452","0.03374979352901287","2.4078","85.454","0.8791","42.68507793","74.57469923000001","0.6621989433101216","0.1592325784456268","237","2029-07-23","5.3123287671232875","0.0013527725769454267","1.3","AA","7","民营企业","江苏","商贸零售","零售","百货","0/15 | 30"
"123209.SZ","聚隆转债","2024-04-02","122.619","126","122.463","125.879","0.023406504065040634","0.07263431497466422","南京聚隆","18.16","17.23","17.83","0.017113519680547418","0.11507192080072626","44988.1","5609.6818325","0.9059614300667568","0.41644781562640526","0.008413","97.59168035030103","0.28985380257992155","0.2104327171718037","0.07942108540811785","81.44480866390322","0.5455742614543124","38.965672378695785","120.410481042599","0.04344266285401854","154.86438025799217","2.183959","2.7491457496100002","0.2040518162158482","2.3595","24.0511","1.1097","14.967635099999999","19.22081132","0.5583114615940232","0.14302964135282922","230","2029-07-25","5.317808219178082","-0.011036385503945659","1.3","A+","8","民营企业","江苏","基础化工","化学制品","塑料制品","0/15 | 30"
"123210.SZ","信服转债","2024-04-02","112.2","112.4","109.531","110.249","-0.013872987477638654","-0.012742674826208278","深信服","63.2","59.88","60.26","-0.046971374347619776","-0.08558421786451409","34169.7","3773.2394562","0.4306812695474927","0.4118430796506583","0","54.1370946006648","1.036477960504481","0.9831720043193573","0.05330595618512368","96.48859138903347","0.14261176801188613","11.916129948446441","108.40472133747991","0.016728302864607247","213.89679605044807","12.147408","13.39239584592","0.02817449170119564","3.1912","73.2679","3.3853","166.47417055","253.00061089","0.43483910154234034","0.052934243118261746","229","2029-07-26","5.32054794520548","0.004386829438909549","1.3","AA","6","民营企业","广东","信息技术","计算机软件","行业应用软件","0/15 | 30"
"123211.SZ","阳谷转债","2024-04-02","113","117.183","112.51","115.54","0.021474480819725805","0.038001976546190086","阳谷华泰","8.88","8.46","8.81","0.03769140164899887","0.05889423100891489","18684.5","2152.3552592","0.34528883711903885","0.3221127331741546","0.022467","89.26038500506587","0.29441520998864923","0.28279760250243635","0.011617607486212878","92.4747227276367","0.24942250803278254","26.067277120435726","118.54199984807244","-0.025982342462112173","144.98152099886494","6.49994","7.510030676","0.028659739913957177","1.1817","11.8409","1.043","34.75124005","36.03197284","0.2737769131464923","0.20842685215567563","233","2029-07-26","5.32054794520548","0.007762381559298192","1.3","AA-","8+","民营企业","山东","基础化工","橡胶制品","其他橡胶制品","0/15 | 30"
"123212.SZ","立中转债","2024-04-02","115.378","116.365","113.88","115.253","-0.001092053146586558","0.02138426096515511","立中集团","18.25","17.83","18.11","-0.015225666122892889","0.033086138676489574","16258.2","1870.999775","0.6065806579763361","0.4429074010052978","0.004353","76.90021231422504","0.4987344837106573","0.4384420072421013","0.06029247646855601","90.94524821085113","0.26727896473263546","26.72416736654501","117.66941557739614","-0.02096618376438042","165.12644837106575","8.997956","10.37041422868","0.018041707242760257","1.7357","18.8175","0.4788","95.83276596","113.37220751","0.65012981946802","0.09147227928648455","231","2029-07-26","5.32054794520548","0.005011517947536596","1.3","AA-","7-","民营企业","河北","交运设备","汽车","汽车零部件","0/15 | 30"
